Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,6,4,100.4499969,205,Late delivery,1,24,Women's Apparel,Lockport,EE. UU.,XXXXXXXXX,Emma,3441,Russell,XXXXXXXXX,Consumer,NY,8400 Clear Wagon  Row,14094,5,Golf,43.16891098,-78.69216156,Africa,Kitwe,Zambia,3441,12-09-2016 22:07,48565,502,45,0.180000007,121445,50,0.49000001,5,250,205,100.4499969,East Africa,Copperbelt,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/15/2016 22:07,Standard Class
DEBIT,5,4,71.75,205,Late delivery,1,24,Women's Apparel,Chicago,EE. UU.,XXXXXXXXX,Mary,11947,Smith,XXXXXXXXX,Consumer,IL,5420 Crystal Hill,60608,5,Golf,41.89491653,-87.76180267,Africa,Lagos,Nigeria,11947,10-02-2016 15:55,43889,502,45,0.180000007,109614,50,0.349999994,5,250,205,71.75,West Africa,Lagos,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,10-07-2016 15:55,Standard Class
DEBIT,4,4,72.59999847,200,Shipping on time,0,24,Women's Apparel,Staten Island,EE. UU.,XXXXXXXXX,Adam,1555,Smith,XXXXXXXXX,Consumer,NY,4047 Grand Port,10314,5,Golf,40.58441544,-74.15991974,Africa,Nkongsamba,Camerún,1555,10/20/2016 21:30,45138,502,50,0.200000003,112738,50,0.360000014,5,250,200,72.59999847,Central Africa,Littoral,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,10/24/2016 21:30,Standard Class
DEBIT,6,4,67.48000336,149.9600067,Late delivery,1,29,Shop By Sport,Tucson,EE. UU.,XXXXXXXXX,Mary,9399,Bennett,XXXXXXXXX,Consumer,AZ,6575 Quiet Loop,85719,5,Golf,32.27982712,-110.9582291,Africa,Mbuji-mayi,República Democrática del Congo,9399,10-06-2016 14:51,44160,627,49.99000168,0.25,110278,39.99000168,0.449999988,5,199.9499969,149.9600067,67.48000336,Central Africa,Kasai Oriental,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10-12-2016 14:51,Standard Class
DEBIT,5,4,21.19000053,187.5,Late delivery,1,24,Women's Apparel,Plymouth,EE. UU.,XXXXXXXXX,Roy,2792,Carey,XXXXXXXXX,Consumer,MA,4317 Emerald Bay,2360,5,Golf,41.92736816,-70.7484436,Africa,Lome,Togo,2792,12/19/2016 9:30,49214,502,62.5,0.25,123053,50,0.109999999,5,250,187.5,21.19000053,West Africa,Marítima,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/24/2016 9:30,Standard Class
DEBIT,6,4,59.97999954,124.9499969,Late delivery,1,40,Accessories,Cleveland,EE. UU.,XXXXXXXXX,Mary,10118,Reynolds,XXXXXXXXX,Consumer,OH,5325 Amber Blossom Way,44120,6,Outdoors,41.47653961,-81.72341919,Africa,Pretoria,SudAfrica,10118,09-02-2016 12:48,41825,906,0,0,104410,24.98999977,0.479999989,5,124.9499969,124.9499969,59.97999954,Southern Africa,Gauteng,COMPLETE,,906,40,,http://images.acmesports.sports/Team+Golf+Tennessee+Volunteers+Putter+Grip,Team Golf Tennessee Volunteers Putter Grip,24.98999977,0,09-08-2016 12:48,Standard Class
DEBIT,5,4,35.61000061,118.6999969,Late delivery,1,40,Accessories,Bronx,EE. UU.,XXXXXXXXX,Sarah,8544,Smith,XXXXXXXXX,Consumer,NY,3065 Foggy Horse Port,10458,6,Outdoors,40.87030411,-73.87062073,Africa,Dakar,Senegal,8544,10-11-2016 15:22,44504,885,6.25,0.050000001,111111,24.98999977,0.300000012,5,124.9499969,118.6999969,35.61000061,West Africa,Dakar,COMPLETE,,885,40,,http://images.acmesports.sports/Team+Golf+St.+Louis+Cardinals+Putter+Grip,Team Golf St. Louis Cardinals Putter Grip,24.98999977,0,10/16/2016 15:22,Standard Class
DEBIT,2,4,39.90999985,118.0800018,Advance shipping,0,40,Accessories,Webster,EE. UU.,XXXXXXXXX,Edward,4296,Sanchez,XXXXXXXXX,Consumer,NY,3867 Middle Leaf By-pass,14580,6,Outdoors,42.42012024,-79.31320953,Africa,Mahajanga,Madagascar,4296,10-11-2016 12:34,44496,886,6.869999886,0.059999999,111088,24.98999977,0.340000004,5,124.9499969,118.0800018,39.90999985,East Africa,Boeny,COMPLETE,,886,40,,http://images.acmesports.sports/Team+Golf+San+Francisco+Giants+Putter+Grip,Team Golf San Francisco Giants Putter Grip,24.98999977,0,10/13/2016 12:34,Standard Class
DEBIT,5,4,23.27000046,74.34999847,Late delivery,1,41,Trade-In,Stockton,EE. UU.,XXXXXXXXX,Harry,4391,Smith,XXXXXXXXX,Consumer,CA,6332 Round Range,95207,6,Outdoors,37.92684937,-121.3893051,Africa,Lome,Togo,4391,10/27/2016 0:59,45559,926,5.599999905,0.07,113854,15.98999977,0.310000002,5,79.94999695,74.34999847,23.27000046,West Africa,Marítima,COMPLETE,,926,41,,http://images.acmesports.sports/Glove+It+Imperial+Golf+Towel,Glove It Imperial Golf Towel,15.98999977,0,11-01-2016 00:59,Standard Class
DEBIT,5,4,30.88999939,67.16000366,Late delivery,1,41,Trade-In,Amarillo,EE. UU.,XXXXXXXXX,Mary,2882,Decker,XXXXXXXXX,Consumer,TX,6826 Quiet Lane,79109,6,Outdoors,35.18754196,-101.8676224,Africa,Kano,Nigeria,2882,10-05-2016 08:44,44074,924,12.78999996,0.159999996,110090,15.98999977,0.460000008,5,79.94999695,67.16000366,30.88999939,West Africa,Kano,COMPLETE,,924,41,,http://images.acmesports.sports/Glove+It+Urban+Brick+Golf+Towel,Glove It Urban Brick Golf Towel,15.98999977,0,10-10-2016 08:44,Standard Class
DEBIT,3,4,11.40999985,131.1600037,Advance shipping,0,37,Electronics,Martinsburg,EE. UU.,XXXXXXXXX,Charles,3283,Ramos,XXXXXXXXX,Consumer,WV,3882 Golden Maze,25401,6,Outdoors,39.45571137,-77.96917725,Africa,Annaba,Argelia,3283,12/28/2016 18:46,49857,825,28.79000092,0.180000007,124661,31.98999977,0.090000004,5,159.9499969,131.1600037,11.40999985,North Africa,Annaba,COMPLETE,,825,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Tennessee+Titans+Golf...,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,0,12/31/2016 18:46,Standard Class
DEBIT,2,4,53.97999954,119.9599991,Advance shipping,0,44,Hunting & Shooting,Cumberland,EE. UU.,XXXXXXXXX,Mary,397,Delgado,XXXXXXXXX,Consumer,MD,1102 Misty Rabbit Alley,21502,7,Fan Shop,39.6300354,-78.74319458,Africa,Casablanca,Marruecos,397,09-01-2016 23:08,41786,977,29.98999977,0.200000003,104311,29.98999977,0.449999988,5,149.9499969,119.9599991,53.97999954,North Africa,Gran Casablanca,COMPLETE,,977,44,,http://images.acmesports.sports/ENO+Atlas+Hammock+Straps,ENO Atlas Hammock Straps,29.98999977,0,09-03-2016 23:08,Standard Class
DEBIT,3,4,82.15000153,186.7100067,Advance shipping,0,6,Tennis & Racquet,Pekin,EE. UU.,XXXXXXXXX,Debra,4104,Butler,XXXXXXXXX,Consumer,IL,8581 Blue Crescent,61554,2,Fitness,40.56959915,-89.64508057,Africa,Cotonou,Benín,4104,12-02-2016 06:54,48042,116,38.24000168,0.170000002,120131,44.99000168,0.439999998,5,224.9499969,186.7100067,82.15000153,West Africa,Littoral,ON_HOLD,,116,6,,http://images.acmesports.sports/Nike+Men%27s+Comfort+2+Slide,Nike Men's Comfort 2 Slide,44.99000168,0,12-05-2016 06:54,Standard Class
DEBIT,2,4,66.48999786,474.9500122,Advance shipping,0,9,Cardio Equipment,Tallahassee,EE. UU.,XXXXXXXXX,Jennifer,12214,Summers,XXXXXXXXX,Consumer,FL,2749 Emerald Glen,32308,3,Footwear,30.49767876,-84.23183441,Africa,Jartum,Sudán,12214,10-08-2016 16:15,44301,191,25,0.050000001,110620,99.98999786,0.140000001,5,499.9500122,474.9500122,66.48999786,North Africa,Jartum,ON_HOLD,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,10-10-2016 16:15,Standard Class
DEBIT,2,4,80.98999786,299.9500122,Advance shipping,0,17,Cleats,Jacksonville,EE. UU.,XXXXXXXXX,Mary,10699,Lee,XXXXXXXXX,Consumer,FL,7320 Wishing Rise Mall ,32225,4,Apparel,30.35342217,-81.51309204,Africa,Dar es Salaam,Tanzania,10699,8/30/2016 2:49,41591,365,0,0,103815,59.99000168,0.270000011,5,299.9500122,299.9500122,80.98999786,East Africa,Dar es Salaam,ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,09-01-2016 02:49,Standard Class
DEBIT,2,4,54.77000046,165.9600067,Advance shipping,0,29,Shop By Sport,Woonsocket,EE. UU.,XXXXXXXXX,Doris,2091,Smith,XXXXXXXXX,Consumer,RI,3087 Hazy Glen,2895,5,Golf,42.00220108,-71.51410675,Africa,Cairo,Egipto,2091,10/18/2016 14:29,44981,627,33.99000168,0.170000002,112334,39.99000168,0.330000013,5,199.9499969,165.9600067,54.77000046,North Africa,El Cairo,ON_HOLD,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/20/2016 14:29,Standard Class
DEBIT,6,4,-265,200,Late delivery,1,24,Women's Apparel,Stockton,EE. UU.,XXXXXXXXX,Benjamin,10474,Case,XXXXXXXXX,Consumer,CA,125 Easy Lake Close,95206,5,Golf,38.1355629,-121.2693405,Africa,Cape Town,SudAfrica,10474,8/29/2016 10:42,41545,502,50,0.200000003,103704,50,-1.330000043,5,250,200,-265,Southern Africa,Cabo Occidental,ON_HOLD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,09-04-2016 10:42,Standard Class
DEBIT,6,4,51.15999985,196.7599945,Late delivery,1,37,Electronics,Lithonia,EE. UU.,XXXXXXXXX,Stephanie,7504,Smith,XXXXXXXXX,Consumer,GA,4263 Cozy Embers Ledge,30058,6,Outdoors,33.71007919,-84.11247253,Africa,Cape Town,SudAfrica,7504,12/29/2016 13:20,49910,818,43.18999863,0.180000007,124779,47.99000168,0.25999999,5,239.9499969,196.7599945,51.15999985,Southern Africa,Cabo Occidental,ON_HOLD,,818,37,,http://images.acmesports.sports/Titleist+Pro+V1x+Golf+Balls,Titleist Pro V1x Golf Balls,47.99000168,0,01-04-2017 13:20,Standard Class
DEBIT,6,4,85.48999786,284.9500122,Late delivery,1,3,Baseball & Softball,Oak Lawn,EE. UU.,XXXXXXXXX,Mary,7518,Padilla,XXXXXXXXX,Consumer,IL,9725 Cotton Forest,60453,2,Fitness,41.7158165,-87.7405777,Europe,Montpellier,Francia,7518,10/13/2015 22:53,19590,44,15,0.050000001,48976,59.99000168,0.300000012,5,299.9500122,284.9500122,85.48999786,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,,44,3,,http://images.acmesports.sports/adidas+Men%27s+F10+Messi+TRX+FG+Soccer+Cleat,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,10/19/2015 22:53,Standard Class
DEBIT,6,4,59.13000107,174.9499969,Late delivery,1,11,Fitness Accessories,Detroit,EE. UU.,XXXXXXXXX,Nicholas,1738,Murray,XXXXXXXXX,Consumer,MI,1915 Thunder Hickory Freeway,48213,3,Footwear,42.39391327,-83.00836945,Europe,Khmelnytskyi,Ucrania,1738,9/29/2016 4:11,43650,235,0,0,109018,34.99000168,0.340000004,5,174.9499969,174.9499969,59.13000107,Eastern Europe,Khmelnytskyi,COMPLETE,,235,11,,http://images.acmesports.sports/Under+Armour+Hustle+Storm+Medium+Duffle+Bag,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,10-05-2016 04:11,Standard Class
DEBIT,3,4,84.13999939,494.9500122,Advance shipping,0,9,Cardio Equipment,Alhambra,EE. UU.,XXXXXXXXX,Mary,1622,Smith,XXXXXXXXX,Consumer,CA,1098 Fallen By-pass,91801,3,Footwear,34.10591126,-118.1196442,Europe,Vannes,Francia,1622,08-10-2015 21:35,15202,191,5,0.01,38024,99.98999786,0.170000002,5,499.9500122,494.9500122,84.13999939,Western Europe,Bretaña,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/13/2015 21:35,Standard Class
DEBIT,3,4,65.83000183,137.1499939,Advance shipping,0,13,Electronics,New Haven,EE. UU.,XXXXXXXXX,Gregory,1325,Nelson,XXXXXXXXX,Consumer,CT,8271 Foggy Horse Inlet,6511,3,Footwear,42.34568787,-83.52059174,Europe,Fuenlabrada,España,1325,8/14/2015 16:40,15462,273,2.799999952,0.02,38639,27.98999977,0.479999989,5,139.9499969,137.1499939,65.83000183,Southern Europe,Madrid,COMPLETE,,273,13,,http://images.acmesports.sports/Under+Armour+Kids%27+Mercenary+Slide,Under Armour Kids' Mercenary Slide,27.98999977,0,8/17/2015 16:40,Standard Class
DEBIT,6,4,43.11999893,489.9500122,Late delivery,1,9,Cardio Equipment,North Tonawanda,EE. UU.,XXXXXXXXX,Joseph,5505,Matthews,XXXXXXXXX,Consumer,NY,3046 Broad Sky Dale,14120,3,Footwear,43.02910233,-78.87342072,Europe,Villemomble,Francia,5505,08-10-2015 05:07,15155,191,10,0.02,37908,99.98999786,0.090000004,5,499.9500122,489.9500122,43.11999893,Western Europe,Isla de Francia,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/16/2015 5:07,Standard Class
DEBIT,2,4,242.4799957,484.9500122,Advance shipping,0,9,Cardio Equipment,Phoenix,EE. UU.,XXXXXXXXX,Matthew,4210,Roach,XXXXXXXXX,Consumer,AZ,1200 Silent Bend,85029,3,Footwear,33.58987427,-112.1163712,Europe,Montpellier,Francia,4210,7/29/2017 19:42,64451,191,15,0.029999999,161109,99.98999786,0.5,5,499.9500122,484.9500122,242.4799957,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/31/2017 19:42,Standard Class
DEBIT,4,4,-115.4199982,484.9500122,Shipping on time,0,9,Cardio Equipment,Kenner,EE. UU.,XXXXXXXXX,Diane,11229,Smith,XXXXXXXXX,Consumer,LA,8768 Shady Arbor,70065,3,Footwear,30.0380249,-90.25691986,Europe,Gien,Francia,11229,09-05-2017 10:32,67028,191,15,0.029999999,167556,99.98999786,-0.239999995,5,499.9500122,484.9500122,-115.4199982,Western Europe,Centro-Valle de Loira,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,09-09-2017 10:32,Standard Class
DEBIT,2,4,109.1100006,484.9500122,Advance shipping,0,9,Cardio Equipment,Washington,EE. UU.,XXXXXXXXX,Andrew,9385,Whitehead,XXXXXXXXX,Consumer,PA,3361 Little Ledge,15301,3,Footwear,40.33852005,-80.1289444,Europe,Neuilly-sur-Seine,Francia,9385,6/28/2017 22:43,62336,191,15,0.029999999,155832,99.98999786,0.230000004,5,499.9500122,484.9500122,109.1100006,Western Europe,Isla de Francia,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/30/2017 22:43,Standard Class
DEBIT,5,4,52.43999863,155.1499939,Late delivery,1,13,Electronics,Holland,EE. UU.,XXXXXXXXX,George,900,Smith,XXXXXXXXX,Consumer,MI,2088 Emerald Downs,49423,3,Footwear,29.50280953,-98.5945282,Europe,Viersen,Alemania,900,6/15/2015 10:27,11334,282,4.800000191,0.029999999,28340,31.98999977,0.340000004,5,159.9499969,155.1499939,52.43999863,Western Europe,Renania del Norte-Westfalia,COMPLETE,,282,13,,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+PIP+VI+Slide,Under Armour Women's Ignite PIP VI Slide,31.98999977,0,6/20/2015 10:27,Standard Class
DEBIT,6,4,9.600000381,479.9500122,Late delivery,1,9,Cardio Equipment,Morrisville,EE. UU.,XXXXXXXXX,Roger,6217,Black,XXXXXXXXX,Consumer,PA,5263 Middle Road,19067,3,Footwear,40.20738983,-74.79347992,Europe,Verona,Italia,6217,07-06-2017 23:03,62885,191,20,0.039999999,157243,99.98999786,0.02,5,499.9500122,479.9500122,9.600000381,Southern Europe,Véneto,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,07-12-2017 23:03,Standard Class
DEBIT,4,4,230.3800049,479.9500122,Shipping on time,0,9,Cardio Equipment,Memphis,EE. UU.,XXXXXXXXX,Mary,9466,Smith,XXXXXXXXX,Consumer,TN,7111 Cotton Blossom Estates,38128,3,Footwear,35.21362686,-89.82608032,Europe,Fano,Italia,9466,09-05-2017 00:02,66998,191,20,0.039999999,167475,99.98999786,0.479999989,5,499.9500122,479.9500122,230.3800049,Southern Europe,Marche,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,09-09-2017 00:02,Standard Class
DEBIT,3,4,41.79999924,474.9500122,Advance shipping,0,9,Cardio Equipment,Federal Way,EE. UU.,XXXXXXXXX,Mary,4596,Burns,XXXXXXXXX,Consumer,WA,9419 Cinder Hickory Towers,98023,3,Footwear,47.30304337,-122.3528137,Europe,Gdynia,Polonia,4596,11/17/2016 2:32,47002,191,25,0.050000001,117458,99.98999786,0.090000004,5,499.9500122,474.9500122,41.79999924,Eastern Europe,Pomerania,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/20/2016 2:32,Standard Class
DEBIT,6,4,47.5,474.9500122,Late delivery,1,9,Cardio Equipment,San Diego,EE. UU.,XXXXXXXXX,Mary,5206,Palmer,XXXXXXXXX,Consumer,CA,4212 Cozy Corners,92113,3,Footwear,32.69542313,-117.0990067,Europe,Talavera de la Reina,España,5206,7/15/2017 3:15,63445,191,25,0.050000001,158605,99.98999786,0.100000001,5,499.9500122,474.9500122,47.5,Southern Europe,Castilla-La Mancha,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/21/2017 3:15,Standard Class
DEBIT,2,4,218.4799957,474.9500122,Advance shipping,0,9,Cardio Equipment,Chicago,EE. UU.,XXXXXXXXX,Danielle,2823,Smith,XXXXXXXXX,Consumer,IL,3614 Misty Mall ,60626,3,Footwear,42.0063591,-87.66739655,Europe,Montreuil,Francia,2823,9/13/2017 7:01,67566,191,25,0.050000001,168920,99.98999786,0.460000008,5,499.9500122,474.9500122,218.4799957,Western Europe,Isla de Francia,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/15/2017 7:01,Standard Class
DEBIT,5,4,-9.81000042,166.1999969,Late delivery,1,11,Fitness Accessories,Los Angeles,EE. UU.,XXXXXXXXX,Sandra,10408,Smith,XXXXXXXXX,Consumer,CA,8706 Harvest Green,90027,3,Footwear,34.12594605,-118.2910156,Europe,Marseille,Francia,10408,10-03-2015 15:33,18884,235,8.75,0.050000001,47235,34.99000168,-0.059999999,5,174.9499969,166.1999969,-9.81000042,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,235,11,,http://images.acmesports.sports/Under+Armour+Hustle+Storm+Medium+Duffle+Bag,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,10-08-2015 15:33,Standard Class
DEBIT,6,4,82.66000366,165.3300018,Late delivery,1,11,Fitness Accessories,Bronx,EE. UU.,XXXXXXXXX,Mary,11011,Mullins,XXXXXXXXX,Consumer,NY,3193 Gentle Circuit,10457,3,Footwear,40.87142944,-73.87063599,Europe,Lisbon,Portugal,11011,10-03-2015 01:53,18845,235,9.619999886,0.059999999,47141,34.99000168,0.5,5,174.9499969,165.3300018,82.66000366,Southern Europe,Lisboa,COMPLETE,,235,11,,http://images.acmesports.sports/Under+Armour+Hustle+Storm+Medium+Duffle+Bag,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,10-09-2015 01:53,Standard Class
DEBIT,5,4,174.3600006,464.9500122,Late delivery,1,16,As Seen on  TV!,Long Beach,EE. UU.,XXXXXXXXX,Mary,40,Smith,XXXXXXXXX,Consumer,CA,7358 Rocky Villas,90805,3,Footwear,33.56687927,-117.7633209,Europe,Wolverhampton,Reino Unido,40,09-02-2017 21:35,66854,359,35,0.07,167108,99.98999786,0.379999995,5,499.9500122,464.9500122,174.3600006,Northern Europe,Inglaterra,COMPLETE,,359,16,,http://images.acmesports.sports/Nike+Men%27s+Free+TR+5.0+TB+Training+Shoe,Nike Men's Free TR 5.0 TB Training Shoe,99.98999786,0,09-07-2017 21:35,Standard Class
DEBIT,6,4,159.2299957,454.9500122,Late delivery,1,9,Cardio Equipment,Chicago,EE. UU.,XXXXXXXXX,Patrick,11636,Browning,XXXXXXXXX,Consumer,IL,112 Green Fawn Estates,60637,3,Footwear,41.88238525,-88.20149994,Europe,Satu Mare,Rumania,11636,11/16/2016 10:04,46955,191,45,0.090000004,117346,99.98999786,0.349999994,5,499.9500122,454.9500122,159.2299957,Eastern Europe,Satu Mare,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/22/2016 10:04,Standard Class
TRANSFER,3,4,49.97000122,101.9800034,Advance shipping,0,17,Cleats,West Covina,EE. UU.,XXXXXXXXX,Andrew,7454,Kim,XXXXXXXXX,Corporate,CA,7094 Round Carrefour,91790,4,Apparel,34.06787491,-117.9273758,LATAM,Guadalajara,México,7454,3/13/2017 21:18,55002,365,18,0.150000006,137558,59.99000168,0.49000001,2,119.9800034,101.9800034,49.97000122,Central America,Jalisco,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/16/2017 21:18,Standard Class
TRANSFER,6,4,46.90999985,101.9800034,Late delivery,1,17,Cleats,Ventura,EE. UU.,XXXXXXXXX,William,5138,Rivera,XXXXXXXXX,Corporate,CA,3367 Easy Pines,93003,4,Apparel,34.24124908,-119.1945419,LATAM,Cúcuta,Colombia,5138,06-01-2017 08:13,60445,365,18,0.150000006,151253,59.99000168,0.460000008,2,119.9800034,101.9800034,46.90999985,South America,Norte de Santander,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,06-07-2017 08:13,Standard Class
TRANSFER,2,4,32.36000061,99.58000183,Advance shipping,0,17,Cleats,Washington,EE. UU.,XXXXXXXXX,Mary,8696,Pope,XXXXXXXXX,Corporate,DC,4776 Crystal River Stead,20009,4,Apparel,38.91826248,-77.03946686,LATAM,Zacatecas,México,8696,2/21/2017 5:12,53586,365,20.39999962,0.170000002,133933,59.99000168,0.330000013,2,119.9800034,99.58000183,32.36000061,Central America,Zacatecas,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/23/2017 5:12,Standard Class
TRANSFER,4,4,36.84999847,99.58000183,Shipping on time,0,17,Cleats,Valrico,EE. UU.,XXXXXXXXX,Mary,2329,Smith,XXXXXXXXX,Corporate,FL,7312 Umber Prairie Wynd,33594,4,Apparel,27.96565437,-82.25280762,LATAM,Chihuahua,México,2329,04-06-2017 11:27,56618,365,20.39999962,0.170000002,141623,59.99000168,0.370000005,2,119.9800034,99.58000183,36.84999847,Central America,Chihuahua,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,04-10-2017 11:27,Standard Class
TRANSFER,6,4,49.79000092,99.58000183,Late delivery,1,17,Cleats,Kaneohe,EE. UU.,XXXXXXXXX,Mary,12431,Rios,XXXXXXXXX,Corporate,HI,1221 Cinder Pines,96744,4,Apparel,21.41555023,-157.803894,LATAM,Brasília,Brasil,12431,1/27/2017 2:16,51865,365,20.39999962,0.170000002,129598,59.99000168,0.5,2,119.9800034,99.58000183,49.79000092,South America,Distrito Federal,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,02-02-2017 02:16,Standard Class
TRANSFER,3,4,35,100,Advance shipping,0,24,Women's Apparel,Ventura,EE. UU.,XXXXXXXXX,Mary,10860,Johnson,XXXXXXXXX,Corporate,CA,8824 Noble View Valley,93003,5,Golf,34.26494217,-119.218605,LATAM,Santarém,Brasil,10860,02-12-2015 20:36,2937,502,0,0,7333,50,0.349999994,2,100,100,35,South America,Pará,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/15/2015 20:36,Standard Class
